;indicadoressociais_16
"CU";"99999999999998"
"CW";"99999999999998"
"CY";"99999999999998"
"CZ";"99999999999998"
"DK";"99999999999998"
"DJ";"99999999999998"
"DM";"99999999999998"
"EG";"99999999999998"
"GQ";"99999999999998"
"ER";"99999999999998"
"EE";"99999999999998"
"ET";"99999999999998"
"FK";"99999999999998"
"FO";"99999999999998"
"FJ";"99999999999998"
"FI";"99999999999998"
"FR";"99999999999998"
"GF";"99999999999998"
"PF";"99999999999998"
"TF";"99999999999998"
"GA";"99999999999998"
"GM";"99999999999998"
"GE";"99999999999998"
"DE";"99999999999998"
"GH";"99999999999998"
"GI";"99999999999998"
"GR";"99999999999998"
"GL";"99999999999998"
"GD";"99999999999998"
"GP";"99999999999998"
"GU";"99999999999998"
"GT";"99999999999998"
"GG";"99999999999998"
"GN";"99999999999998"
"GW";"99999999999998"
"GY";"99999999999998"
"HT";"99999999999998"
"HM";"99999999999998"
"VA";"99999999999998"
"HK";"99999999999998"
"HU";"99999999999998"
"IS";"99999999999998"
"IN";"99999999999998"
"IR";"99999999999998"
"IQ";"99999999999998"
"IE";"99999999999998"
"IM";"99999999999998"
"IL";"99999999999998"
"IT";"99999999999998"
"JM";"99999999999998"
"JP";"99999999999998"
"JE";"99999999999998"
"JO";"99999999999998"
"KZ";"99999999999998"
"KE";"99999999999998"
"KI";"99999999999998"
"KP";"99999999999998"
"KR";"99999999999998"
"KG";"99999999999998"
"LV";"99999999999998"
"LB";"99999999999998"
"LS";"99999999999998"
"LR";"99999999999998"
"LY";"99999999999998"
"LI";"99999999999998"
"LT";"99999999999998"
"LU";"99999999999998"
"MO";"99999999999998"
"MK";"99999999999998"
"MG";"99999999999998"
"MY";"99999999999998"
"MV";"99999999999998"
"MT";"99999999999998"
"MH";"99999999999998"
"MQ";"99999999999998"
"MR";"99999999999998"
"YT";"99999999999998"
"FM";"99999999999998"
"MD";"99999999999998"
"MC";"99999999999998"
"MN";"99999999999998"
"ME";"99999999999998"
"MS";"99999999999998"
"MA";"99999999999998"
"MM";"99999999999998"
"NA";"99999999999998"
"NR";"99999999999998"
"NP";"99999999999998"
"NL";"99999999999998"
"NC";"99999999999998"
"NZ";"99999999999998"
"NI";"99999999999998"
"NE";"99999999999998"
"NG";"99999999999998"
"NU";"99999999999998"
"NF";"99999999999998"
"MP";"99999999999998"
"NO";"99999999999998"
"PK";"99999999999998"
"PA";"99999999999998"
"PG";"99999999999998"
"PH";"99999999999998"
"PN";"99999999999998"
"PL";"99999999999998"
"PT";"99999999999998"
"PR";"99999999999998"
"QA";"99999999999998"
"RE";"99999999999998"
"RO";"99999999999998"
"RU";"99999999999998"
"RW";"99999999999998"
"BL";"99999999999998"
"SH";"99999999999998"
"KN";"99999999999998"
"LC";"99999999999998"
"MF";"99999999999998"
"PM";"99999999999998"
"VC";"99999999999998"
"WS";"99999999999998"
"SM";"99999999999998"
"ST";"99999999999998"
"SA";"99999999999998"
"SN";"99999999999998"
"RS";"99999999999998"
"SC";"99999999999998"
"SL";"99999999999998"
"SX";"99999999999998"
"SK";"99999999999998"
"SI";"99999999999998"
"SB";"99999999999998"
"SO";"99999999999998"
"GS";"99999999999998"
"SS";"99999999999998"
"LK";"99999999999998"
"SD";"99999999999998"
"SR";"99999999999998"
"SJ";"99999999999998"
"SZ";"99999999999998"
"SE";"99999999999998"
"CH";"99999999999998"
"SY";"99999999999998"
"TW";"99999999999998"
"TJ";"99999999999998"
"TL";"99999999999998"
"TK";"99999999999998"
"TO";"99999999999998"
"TT";"99999999999998"
"TN";"99999999999998"
"TM";"99999999999998"
"TC";"99999999999998"
"TV";"99999999999998"
"UG";"99999999999998"
"UA";"99999999999998"
"AE";"99999999999998"
"GB";"99999999999998"
"UM";"99999999999998"
"US";"99999999999998"
"VU";"99999999999998"
"VN";"99999999999998"
"VG";"99999999999998"
"VI";"99999999999998"
"WF";"99999999999998"
"EH";"99999999999998"
"YE";"99999999999998"
"ZM";"99999999999998"
"ZW";"99999999999998"
